Row ID,Order ID,Order Date,Ship Date,Month ,Season,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Quantity,Sub-Category,Product Name,Net Sales
8800,88670178,10/18/2018,10/20/2018,October,Spring,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,42,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97
8801,14782251,10/18/2019,10/20/2019,October,Spring,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10004285,Office Supplies,44,Paper,Xerox 1959,10.688
8802,89747605,6/11/2016,6/13/2016,June,Fall,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10000562,Technology,25,Phones,Samsung Convoy 3,221.98
8803,31461913,7/20/2018,7/22/2018,July,Spring,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,32,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96
8804,66813113,11/13/2016,11/15/2016,November,Summer,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003614,Technology,9,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77
8805,77606687,8/23/2016,8/25/2016,August,Summer,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,OFF-LA-10003148,Office Supplies,20,Labels,Avery 51,18.9
8806,80669323,11/28/2019,11/30/2019,November,Summer,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002133,Office Supplies,17,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72
8807,63075277,8/4/2019,8/6/2019,August,Summer,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,13501,East,FUR-FU-10002813,Furniture,26,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
8808,86707297,6/4/2017,6/6/2017,June,Summer,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004330,Office Supplies,26,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282
8809,55158107,6/6/2019,6/8/2019,June,Spring,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,38,Phones,Motorla HX550 Universal Bluetooth Headset,118.65
8810,66824816,2/19/2016,2/21/2016,February,Summer,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001404,Office Supplies,12,Labels,Avery 517,14.76
8811,83185889,7/3/2018,7/5/2018,July,Fall,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,37,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52
8812,99449945,5/7/2016,5/9/2016,May,Fall,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,9,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144
8813,16148236,3/28/2019,3/30/2019,March,Spring,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10002766,Office Supplies,26,Art,Prang Drawing Pencil Set,13.9
8814,38053881,4/8/2017,4/10/2017,April,Fall,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,FUR-CH-10003199,Furniture,35,Chairs,Office Star - Contemporary Task Swivel Chair,266.352
8815,33755052,12/16/2016,12/18/2016,December,Summer,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003012,Technology,44,Phones,Nortel Meridian M3904 Professional Digital phone,307.98
8816,40294981,8/30/2019,9/1/2019,September,Fall,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-PA-10001583,Office Supplies,42,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1
8817,80757513,3/17/2019,3/19/2019,March,Fall,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-AR-10001940,Office Supplies,11,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12
8818,41914873,1/9/2019,1/11/2019,January,Summer,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10003286,Office Supplies,13,Envelopes,Staple envelope,16.56
8819,13577042,10/18/2016,10/20/2016,October,Fall,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,OFF-PA-10003441,Office Supplies,40,Paper,Xerox 226,38.88
8820,39458034,2/21/2018,2/23/2018,February,Spring,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10003395,Office Supplies,30,Paper,Xerox 1941,335.52
8821,91908554,3/5/2017,3/7/2017,March,Summer,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,TEC-CO-10003236,Technology,28,Copiers,Canon Image Class D660 Copier,959.984
8822,91801827,11/14/2019,11/16/2019,November,Summer,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Office Supplies,30,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086
8823,80488835,1/25/2017,1/27/2017,January,Spring,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-AR-10004010,Office Supplies,5,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984
8824,27147960,6/27/2018,6/29/2018,June,Fall,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10002947,Office Supplies,14,Paper,Xerox 1923,10.688
8825,89052952,9/30/2016,10/2/2016,October,Spring,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,19601,East,OFF-EN-10003845,Office Supplies,6,Envelopes,Colored Envelopes,8.856
8826,42308632,6/30/2019,7/2/2019,July,Fall,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10003190,Office Supplies,40,Labels,Avery 474,6.912
8827,40938853,3/24/2019,3/26/2019,March,Fall,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10002986,Office Supplies,42,Paper,Xerox 1898,26.72
8828,94536366,8/15/2018,8/17/2018,August,Summer,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001593,Office Supplies,5,Paper,Xerox 1947,33.488
8829,94570194,11/22/2016,11/24/2016,November,Spring,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10000528,Office Supplies,28,Paper,Xerox 1981,10.56
8830,88376602,3/27/2019,3/29/2019,March,Fall,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,9,Storage,Fellowes Staxonsteel Drawer Files,386.34
8831,97923122,1/24/2018,1/26/2018,January,Fall,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003727,Office Supplies,8,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44
8832,66384639,11/11/2019,11/13/2019,November,Summer,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002759,Furniture,5,Furnishings,12-1/2 Diameter Round Wall Clock,39.96
8833,78509476,2/1/2018,2/3/2018,February,Fall,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10000545,Office Supplies,16,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568
8834,46091926,8/3/2017,8/5/2017,August,Spring,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,34,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51
8835,69274158,3/30/2018,4/1/2018,April,Fall,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,4,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9
8836,37405325,1/27/2017,1/29/2017,January,Spring,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,10,Art,Barrel Sharpener,14.28
8837,36446351,7/13/2018,7/15/2018,July,Spring,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,37,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72
8838,28292824,10/4/2019,10/6/2019,October,Fall,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,28,Labels,Self-Adhesive Removable Labels,15.75
8839,14405052,4/4/2019,4/6/2019,April,Fall,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,44,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
8840,15101595,2/28/2018,3/2/2018,March,Spring,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10002794,Office Supplies,13,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568
8841,91279654,2/2/2016,2/4/2016,February,Fall,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,34,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97
8842,30605349,4/28/2017,4/30/2017,April,Fall,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,8,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97
8843,67324051,9/9/2017,9/11/2017,September,Fall,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,16,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86
8844,29494700,7/12/2018,7/14/2018,July,Spring,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,31,Storage,Fellowes Desktop Hanging File Manager,67.15
8845,38573286,9/6/2018,9/8/2018,September,Summer,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,36,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236
8846,16023826,6/3/2018,6/5/2018,June,Fall,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,10,Fasteners,Ideal Clamps,4.824
8847,43324745,2/10/2019,2/12/2019,February,Fall,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,8,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
8848,66378325,5/28/2017,5/30/2017,May,Spring,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,49,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112
8849,23367607,5/29/2019,5/31/2019,May,Spring,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,4,Phones,Geemarc AmpliPOWER60,74.24
8850,35039104,7/15/2018,7/17/2018,July,Spring,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,49,Furnishings,24-Hour Round Wall Clock,159.84
8851,77273845,2/18/2016,2/20/2016,February,Fall,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,19,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892
8852,66814160,5/31/2017,6/2/2017,June,Spring,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,33,Paper,Things To Do Today Pad,9.392
8853,56579974,4/19/2016,4/21/2016,April,Fall,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,5,Paper,Xerox 197,123.92
8854,82794670,5/12/2016,5/14/2016,May,Summer,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,17,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6
8855,93911465,6/23/2019,6/25/2019,June,Spring,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,27,Accessories,Logitech P710e Mobile Speakerphone,617.976
8856,72335599,2/6/2018,2/8/2018,February,Summer,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,24,Binders,GBC Instant Index System for Binding Systems,21.312
8857,98649502,11/4/2018,11/6/2018,November,Fall,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,9,Accessories,Logitech Media Keyboard K200,209.94
8858,87256263,7/10/2017,7/12/2017,July,Spring,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,23,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984
8859,36557948,11/3/2017,11/5/2017,November,Fall,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,25,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96
8860,88393970,5/15/2019,5/17/2019,May,Summer,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,40,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96
8861,61871828,12/27/2019,12/29/2019,December,Summer,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,8,Labels,Avery 503,31.05
8862,78092125,6/9/2017,6/11/2017,June,Fall,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,38,Furnishings,Eldon Pizzaz Desk Accessories,8.92
8863,70677926,7/5/2017,7/7/2017,July,Fall,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,24,Binders,Ibico Laser Imprintable Binding System Covers,209.6
8864,41050183,12/29/2018,12/31/2018,December,Spring,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,17,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04
8865,90707755,3/2/2017,3/4/2017,March,Fall,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,9,Paper,Xerox 208,38.88
8866,90904299,8/14/2019,8/16/2019,August,Spring,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,21,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27
8867,55394968,6/20/2016,6/22/2016,June,Fall,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,39,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43
8868,95278966,8/17/2016,8/19/2016,August,Fall,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,4,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12
8869,74942075,7/9/2017,7/11/2017,July,Spring,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,9,Machines,Okidata B400 Printer,686.4
8870,59478838,2/2/2019,2/4/2019,February,Summer,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,39,Binders,Ibico Presentation Index for Binding Systems,15.92
8871,92821108,4/9/2016,4/11/2016,April,Summer,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,30,Furnishings,Eldon Wave Desk Accessories,70.68
8872,97882524,9/20/2019,9/22/2019,September,Spring,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,32,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
8873,85776901,6/25/2017,6/27/2017,June,Fall,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,21,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994
8874,63257424,6/14/2016,6/16/2016,June,Spring,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,7,Binders,"Premier Elliptical Ring Binder, Black",18.264
8875,19607871,1/3/2019,1/5/2019,January,Fall,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,13,Binders,Wilson Jones Legal Size Ring Binders,21.99
8876,11680583,10/1/2018,10/3/2018,October,Spring,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,15,Supplies,Premier Electric Letter Opener,185.376
8877,33516405,4/19/2017,4/21/2017,April,Fall,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,2,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924
8878,49506009,2/16/2017,2/18/2017,February,Spring,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,15,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480
8879,23285172,1/18/2016,1/20/2016,January,Summer,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,50,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05
8880,71711802,8/18/2017,8/20/2017,August,Fall,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,6,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72
